areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
E06000010,"Kingston upon Hull, City of",utla,2020-09-10,11.5
E06000017,Rutland,utla,2020-09-10,10.0
E06000046,Isle of Wight,utla,2020-09-10,4.2
E06000052,Cornwall and Isles of Scilly,utla,2020-09-10,4.7
E08000010,Wigan,utla,2020-09-10,49.3
E09000006,Bromley,utla,2020-09-10,19.6
E09000015,Harrow,utla,2020-09-10,28.3
E09000023,Lewisham,utla,2020-09-10,17.3
E10000030,Surrey,utla,2020-09-10,20.0
N09000007,Lisburn and Castlereagh,utla,2020-09-10,50.7
S12000023,Orkney Islands,utla,2020-09-10,0.0
S12000041,Angus,utla,2020-09-10,3.4
W06000001,Isle of Anglesey,utla,2020-09-10,20.0
W06000003,Conwy,utla,2020-09-10,24.7
E06000001,Hartlepool,utla,2020-09-09,57.7
E06000010,"Kingston upon Hull, City of",utla,2020-09-09,14.2
E06000017,Rutland,utla,2020-09-09,10.0
E06000046,Isle of Wight,utla,2020-09-09,4.9
E06000052,Cornwall and Isles of Scilly,utla,2020-09-09,5.6
E08000010,Wigan,utla,2020-09-09,49.3
E09000006,Bromley,utla,2020-09-09,17.8
E09000015,Harrow,utla,2020-09-09,31.1
E09000023,Lewisham,utla,2020-09-09,19.0
E10000030,Surrey,utla,2020-09-09,20.0
N09000007,Lisburn and Castlereagh,utla,2020-09-09,54.1
S12000023,Orkney Islands,utla,2020-09-09,0.0
S12000041,Angus,utla,2020-09-09,3.4
W06000001,Isle of Anglesey,utla,2020-09-09,15.7
W06000003,Conwy,utla,2020-09-09,23.0
E06000001,Hartlepool,utla,2020-09-08,63.0
E06000010,"Kingston upon Hull, City of",utla,2020-09-08,15.4
E06000017,Rutland,utla,2020-09-08,12.5
E06000046,Isle of Wight,utla,2020-09-08,5.6
E06000052,Cornwall and Isles of Scilly,utla,2020-09-08,5.9
E08000010,Wigan,utla,2020-09-08,49.9
E09000006,Bromley,utla,2020-09-08,19.9
E09000015,Harrow,utla,2020-09-08,33.4
E09000023,Lewisham,utla,2020-09-08,21.3
E10000030,Surrey,utla,2020-09-08,20.4
N09000007,Lisburn and Castlereagh,utla,2020-09-08,57.5
S12000023,Orkney Islands,utla,2020-09-08,0.0
S12000041,Angus,utla,2020-09-08,5.2
W06000001,Isle of Anglesey,utla,2020-09-08,14.3
W06000003,Conwy,utla,2020-09-08,18.8
E06000001,Hartlepool,utla,2020-09-07,60.9
E06000010,"Kingston upon Hull, City of",utla,2020-09-07,15.0
E06000017,Rutland,utla,2020-09-07,10.0
E06000046,Isle of Wight,utla,2020-09-07,6.3
E06000052,Cornwall and Isles of Scilly,utla,2020-09-07,6.5
E08000010,Wigan,utla,2020-09-07,43.5
E09000006,Bromley,utla,2020-09-07,20.2
E09000015,Harrow,utla,2020-09-07,31.9
E09000023,Lewisham,utla,2020-09-07,19.6
E10000030,Surrey,utla,2020-09-07,20.0
N09000007,Lisburn and Castlereagh,utla,2020-09-07,54.1
S12000023,Orkney Islands,utla,2020-09-07,0.0
S12000041,Angus,utla,2020-09-07,4.3
W06000001,Isle of Anglesey,utla,2020-09-07,7.1
W06000003,Conwy,utla,2020-09-07,14.5
E06000001,Hartlepool,utla,2020-09-06,54.5
E06000010,"Kingston upon Hull, City of",utla,2020-09-06,10.0
E06000017,Rutland,utla,2020-09-06,5.0
E06000046,Isle of Wight,utla,2020-09-06,5.6
E06000052,Cornwall and Isles of Scilly,utla,2020-09-06,6.6
E08000010,Wigan,utla,2020-09-06,39.9
E09000006,Bromley,utla,2020-09-06,17.5
E09000015,Harrow,utla,2020-09-06,25.9
E09000023,Lewisham,utla,2020-09-06,19.6
E10000030,Surrey,utla,2020-09-06,18.2
N09000007,Lisburn and Castlereagh,utla,2020-09-06,50.7
S12000023,Orkney Islands,utla,2020-09-06,0.0
S12000041,Angus,utla,2020-09-06,6.9
W06000001,Isle of Anglesey,utla,2020-09-06,2.9
W06000003,Conwy,utla,2020-09-06,11.1
E06000001,Hartlepool,utla,2020-09-05,54.5
E06000010,"Kingston upon Hull, City of",utla,2020-09-05,8.5
E06000017,Rutland,utla,2020-09-05,5.0
E06000046,Isle of Wight,utla,2020-09-05,5.6
E06000052,Cornwall and Isles of Scilly,utla,2020-09-05,6.1
E08000010,Wigan,utla,2020-09-05,35.9
E09000006,Bromley,utla,2020-09-05,17.2
E09000015,Harrow,utla,2020-09-05,27.5
E09000023,Lewisham,utla,2020-09-05,18.3
E10000030,Surrey,utla,2020-09-05,17.5
N09000007,Lisburn and Castlereagh,utla,2020-09-05,38.4
S12000023,Orkney Islands,utla,2020-09-05,4.5
S12000041,Angus,utla,2020-09-05,6.0
W06000001,Isle of Anglesey,utla,2020-09-05,2.9
W06000003,Conwy,utla,2020-09-05,11.1
E06000001,Hartlepool,utla,2020-09-04,54.5
E06000010,"Kingston upon Hull, City of",utla,2020-09-04,8.1
E06000017,Rutland,utla,2020-09-04,10.0
E06000046,Isle of Wight,utla,2020-09-04,5.6
E06000052,Cornwall and Isles of Scilly,utla,2020-09-04,6.1
E08000010,Wigan,utla,2020-09-04,29.5
E09000006,Bromley,utla,2020-09-04,15.6
E09000015,Harrow,utla,2020-09-04,26.7
E09000023,Lewisham,utla,2020-09-04,17.0
E10000030,Surrey,utla,2020-09-04,17.8
N09000007,Lisburn and Castlereagh,utla,2020-09-04,35.6
S12000023,Orkney Islands,utla,2020-09-04,4.5
S12000041,Angus,utla,2020-09-04,6.0
W06000001,Isle of Anglesey,utla,2020-09-04,2.9
W06000003,Conwy,utla,2020-09-04,11.1
E06000001,Hartlepool,utla,2020-09-03,45.9
E06000010,"Kingston upon Hull, City of",utla,2020-09-03,7.3
E06000017,Rutland,utla,2020-09-03,12.5
E06000046,Isle of Wight,utla,2020-09-03,4.2
E06000052,Cornwall and Isles of Scilly,utla,2020-09-03,5.9
E08000010,Wigan,utla,2020-09-03,26.2
E09000006,Bromley,utla,2020-09-03,14.1
E09000015,Harrow,utla,2020-09-03,25.9
E09000023,Lewisham,utla,2020-09-03,17.3
E10000030,Surrey,utla,2020-09-03,16.2
N09000007,Lisburn and Castlereagh,utla,2020-09-03,30.8
S12000023,Orkney Islands,utla,2020-09-03,4.5
S12000041,Angus,utla,2020-09-03,6.9
W06000001,Isle of Anglesey,utla,2020-09-03,2.9
W06000003,Conwy,utla,2020-09-03,11.9
E06000001,Hartlepool,utla,2020-09-02,38.4
E06000010,"Kingston upon Hull, City of",utla,2020-09-02,5.4
E06000017,Rutland,utla,2020-09-02,10.0
E06000046,Isle of Wight,utla,2020-09-02,3.5
E06000052,Cornwall and Isles of Scilly,utla,2020-09-02,4.2
E08000010,Wigan,utla,2020-09-02,20.1
E09000006,Bromley,utla,2020-09-02,13.2
E09000015,Harrow,utla,2020-09-02,22.3
E09000023,Lewisham,utla,2020-09-02,15.7
E10000030,Surrey,utla,2020-09-02,15.3
N09000007,Lisburn and Castlereagh,utla,2020-09-02,26.0
S12000023,Orkney Islands,utla,2020-09-02,4.5
S12000041,Angus,utla,2020-09-02,7.7
W06000001,Isle of Anglesey,utla,2020-09-02,1.4
W06000003,Conwy,utla,2020-09-02,9.4
E06000001,Hartlepool,utla,2020-09-01,27.8
E06000010,"Kingston upon Hull, City of",utla,2020-09-01,4.2
E06000017,Rutland,utla,2020-09-01,7.5
E06000046,Isle of Wight,utla,2020-09-01,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-09-01,3.3
E08000010,Wigan,utla,2020-09-01,14.0
E09000006,Bromley,utla,2020-09-01,10.8
E09000015,Harrow,utla,2020-09-01,16.7
E09000023,Lewisham,utla,2020-09-01,11.4
E10000030,Surrey,utla,2020-09-01,13.7
N09000007,Lisburn and Castlereagh,utla,2020-09-01,20.5
S12000023,Orkney Islands,utla,2020-09-01,4.5
S12000041,Angus,utla,2020-09-01,7.7
W06000001,Isle of Anglesey,utla,2020-09-01,1.4
W06000003,Conwy,utla,2020-09-01,7.7
E06000001,Hartlepool,utla,2020-08-31,21.4
E06000010,"Kingston upon Hull, City of",utla,2020-08-31,3.5
E06000017,Rutland,utla,2020-08-31,7.5
E06000046,Isle of Wight,utla,2020-08-31,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-31,2.8
E08000010,Wigan,utla,2020-08-31,12.5
E09000006,Bromley,utla,2020-08-31,8.1
E09000015,Harrow,utla,2020-08-31,19.9
E09000023,Lewisham,utla,2020-08-31,9.5
E10000030,Surrey,utla,2020-08-31,12.3
N09000007,Lisburn and Castlereagh,utla,2020-08-31,19.2
S12000023,Orkney Islands,utla,2020-08-31,4.5
S12000041,Angus,utla,2020-08-31,8.6
W06000001,Isle of Anglesey,utla,2020-08-31,1.4
W06000003,Conwy,utla,2020-08-31,7.7
E06000001,Hartlepool,utla,2020-08-30,17.1
E06000010,"Kingston upon Hull, City of",utla,2020-08-30,3.5
E06000017,Rutland,utla,2020-08-30,15.0
E06000046,Isle of Wight,utla,2020-08-30,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-30,2.1
E08000010,Wigan,utla,2020-08-30,13.1
E09000006,Bromley,utla,2020-08-30,8.7
E09000015,Harrow,utla,2020-08-30,21.9
E09000023,Lewisham,utla,2020-08-30,7.5
E10000030,Surrey,utla,2020-08-30,11.6
N09000007,Lisburn and Castlereagh,utla,2020-08-30,19.9
S12000023,Orkney Islands,utla,2020-08-30,4.5
S12000041,Angus,utla,2020-08-30,9.5
W06000001,Isle of Anglesey,utla,2020-08-30,1.4
W06000003,Conwy,utla,2020-08-30,5.1
E06000001,Hartlepool,utla,2020-08-29,13.9
E06000010,"Kingston upon Hull, City of",utla,2020-08-29,3.1
E06000017,Rutland,utla,2020-08-29,15.0
E06000046,Isle of Wight,utla,2020-08-29,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-29,2.4
E08000010,Wigan,utla,2020-08-29,12.2
E09000006,Bromley,utla,2020-08-29,9.3
E09000015,Harrow,utla,2020-08-29,19.9
E09000023,Lewisham,utla,2020-08-29,9.5
E10000030,Surrey,utla,2020-08-29,10.8
N09000007,Lisburn and Castlereagh,utla,2020-08-29,22.6
S12000023,Orkney Islands,utla,2020-08-29,0.0
S12000041,Angus,utla,2020-08-29,9.5
W06000001,Isle of Anglesey,utla,2020-08-29,1.4
W06000003,Conwy,utla,2020-08-29,3.4
E06000001,Hartlepool,utla,2020-08-28,10.7
E06000010,"Kingston upon Hull, City of",utla,2020-08-28,4.2
E06000017,Rutland,utla,2020-08-28,10.0
E06000046,Isle of Wight,utla,2020-08-28,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-28,2.3
E08000010,Wigan,utla,2020-08-28,11.3
E09000006,Bromley,utla,2020-08-28,9.9
E09000015,Harrow,utla,2020-08-28,17.9
E09000023,Lewisham,utla,2020-08-28,10.1
E10000030,Surrey,utla,2020-08-28,9.8
N09000007,Lisburn and Castlereagh,utla,2020-08-28,21.9
S12000023,Orkney Islands,utla,2020-08-28,0.0
S12000041,Angus,utla,2020-08-28,12.9
W06000001,Isle of Anglesey,utla,2020-08-28,1.4
W06000003,Conwy,utla,2020-08-28,2.6
E06000001,Hartlepool,utla,2020-08-27,8.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-27,4.2
E06000017,Rutland,utla,2020-08-27,10.0
E06000046,Isle of Wight,utla,2020-08-27,2.8
E06000052,Cornwall and Isles of Scilly,utla,2020-08-27,2.4
E08000010,Wigan,utla,2020-08-27,10.6
E09000006,Bromley,utla,2020-08-27,9.6
E09000015,Harrow,utla,2020-08-27,18.7
E09000023,Lewisham,utla,2020-08-27,9.8
E10000030,Surrey,utla,2020-08-27,9.1
N09000007,Lisburn and Castlereagh,utla,2020-08-27,22.6
S12000023,Orkney Islands,utla,2020-08-27,0.0
S12000041,Angus,utla,2020-08-27,16.4
W06000001,Isle of Anglesey,utla,2020-08-27,1.4
W06000003,Conwy,utla,2020-08-27,1.7
E06000001,Hartlepool,utla,2020-08-26,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-26,3.5
E06000017,Rutland,utla,2020-08-26,10.0
E06000046,Isle of Wight,utla,2020-08-26,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-26,2.8
E08000010,Wigan,utla,2020-08-26,11.0
E09000006,Bromley,utla,2020-08-26,10.8
E09000015,Harrow,utla,2020-08-26,20.7
E09000023,Lewisham,utla,2020-08-26,9.2
E10000030,Surrey,utla,2020-08-26,8.9
N09000007,Lisburn and Castlereagh,utla,2020-08-26,22.6
S12000023,Orkney Islands,utla,2020-08-26,0.0
S12000041,Angus,utla,2020-08-26,23.2
W06000001,Isle of Anglesey,utla,2020-08-26,1.4
W06000003,Conwy,utla,2020-08-26,1.7
E06000001,Hartlepool,utla,2020-08-25,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-25,3.1
E06000017,Rutland,utla,2020-08-25,10.0
E06000046,Isle of Wight,utla,2020-08-25,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-25,3.1
E08000010,Wigan,utla,2020-08-25,11.0
E09000006,Bromley,utla,2020-08-25,11.1
E09000015,Harrow,utla,2020-08-25,19.1
E09000023,Lewisham,utla,2020-08-25,10.1
E10000030,Surrey,utla,2020-08-25,8.9
N09000007,Lisburn and Castlereagh,utla,2020-08-25,22.6
S12000023,Orkney Islands,utla,2020-08-25,0.0
S12000041,Angus,utla,2020-08-25,27.5
W06000001,Isle of Anglesey,utla,2020-08-25,1.4
W06000003,Conwy,utla,2020-08-25,2.6
E06000001,Hartlepool,utla,2020-08-24,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-24,3.1
E06000017,Rutland,utla,2020-08-24,12.5
E06000046,Isle of Wight,utla,2020-08-24,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-24,2.8
E08000010,Wigan,utla,2020-08-24,11.9
E09000006,Bromley,utla,2020-08-24,10.5
E09000015,Harrow,utla,2020-08-24,15.5
E09000023,Lewisham,utla,2020-08-24,11.1
E10000030,Surrey,utla,2020-08-24,8.9
N09000007,Lisburn and Castlereagh,utla,2020-08-24,24.0
S12000023,Orkney Islands,utla,2020-08-24,0.0
S12000041,Angus,utla,2020-08-24,29.3
W06000001,Isle of Anglesey,utla,2020-08-24,2.9
W06000003,Conwy,utla,2020-08-24,2.6
E06000001,Hartlepool,utla,2020-08-23,8.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-23,3.5
E06000017,Rutland,utla,2020-08-23,7.5
E06000046,Isle of Wight,utla,2020-08-23,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-23,2.8
E08000010,Wigan,utla,2020-08-23,12.5
E09000006,Bromley,utla,2020-08-23,11.4
E09000015,Harrow,utla,2020-08-23,15.1
E09000023,Lewisham,utla,2020-08-23,11.1
E10000030,Surrey,utla,2020-08-23,9.7
N09000007,Lisburn and Castlereagh,utla,2020-08-23,24.0
S12000023,Orkney Islands,utla,2020-08-23,0.0
S12000041,Angus,utla,2020-08-23,29.3
W06000001,Isle of Anglesey,utla,2020-08-23,2.9
W06000003,Conwy,utla,2020-08-23,2.6
E06000001,Hartlepool,utla,2020-08-22,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-22,3.1
E06000017,Rutland,utla,2020-08-22,12.5
E06000046,Isle of Wight,utla,2020-08-22,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-22,2.4
E08000010,Wigan,utla,2020-08-22,12.2
E09000006,Bromley,utla,2020-08-22,11.1
E09000015,Harrow,utla,2020-08-22,13.9
E09000023,Lewisham,utla,2020-08-22,9.8
E10000030,Surrey,utla,2020-08-22,9.4
N09000007,Lisburn and Castlereagh,utla,2020-08-22,20.5
S12000023,Orkney Islands,utla,2020-08-22,0.0
S12000041,Angus,utla,2020-08-22,28.4
W06000001,Isle of Anglesey,utla,2020-08-22,2.9
W06000003,Conwy,utla,2020-08-22,3.4
E06000001,Hartlepool,utla,2020-08-21,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-21,2.3
E06000017,Rutland,utla,2020-08-21,12.5
E06000046,Isle of Wight,utla,2020-08-21,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-21,2.3
E08000010,Wigan,utla,2020-08-21,11.0
E09000006,Bromley,utla,2020-08-21,9.6
E09000015,Harrow,utla,2020-08-21,14.3
E09000023,Lewisham,utla,2020-08-21,9.5
E10000030,Surrey,utla,2020-08-21,8.9
N09000007,Lisburn and Castlereagh,utla,2020-08-21,19.2
S12000023,Orkney Islands,utla,2020-08-21,0.0
S12000041,Angus,utla,2020-08-21,25.0
W06000001,Isle of Anglesey,utla,2020-08-21,2.9
W06000003,Conwy,utla,2020-08-21,3.4
E06000001,Hartlepool,utla,2020-08-20,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-20,3.8
E06000017,Rutland,utla,2020-08-20,10.0
E06000046,Isle of Wight,utla,2020-08-20,0.0
E06000052,Cornwall and Isles of Scilly,utla,2020-08-20,2.3
E08000010,Wigan,utla,2020-08-20,11.0
E09000006,Bromley,utla,2020-08-20,9.6
E09000015,Harrow,utla,2020-08-20,12.7
E09000023,Lewisham,utla,2020-08-20,8.5
E10000030,Surrey,utla,2020-08-20,8.9
N09000007,Lisburn and Castlereagh,utla,2020-08-20,15.8
S12000023,Orkney Islands,utla,2020-08-20,4.5
S12000041,Angus,utla,2020-08-20,20.7
W06000001,Isle of Anglesey,utla,2020-08-20,5.7
W06000003,Conwy,utla,2020-08-20,3.4
E06000001,Hartlepool,utla,2020-08-19,9.6
E06000010,"Kingston upon Hull, City of",utla,2020-08-19,4.6
E06000017,Rutland,utla,2020-08-19,10.0
E06000046,Isle of Wight,utla,2020-08-19,0.0
E06000052,Cornwall and Isles of Scilly,utla,2020-08-19,1.9
E08000010,Wigan,utla,2020-08-19,10.6
E09000006,Bromley,utla,2020-08-19,7.5
E09000015,Harrow,utla,2020-08-19,11.1
E09000023,Lewisham,utla,2020-08-19,8.2
E10000030,Surrey,utla,2020-08-19,8.4
N09000007,Lisburn and Castlereagh,utla,2020-08-19,14.4
S12000023,Orkney Islands,utla,2020-08-19,9.0
S12000041,Angus,utla,2020-08-19,12.9
W06000001,Isle of Anglesey,utla,2020-08-19,7.1
W06000003,Conwy,utla,2020-08-19,2.6
E06000001,Hartlepool,utla,2020-08-18,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-18,5.8
E06000017,Rutland,utla,2020-08-18,12.5
E06000046,Isle of Wight,utla,2020-08-18,0.0
E06000052,Cornwall and Isles of Scilly,utla,2020-08-18,1.2
E08000010,Wigan,utla,2020-08-18,9.1
E09000006,Bromley,utla,2020-08-18,6.9
E09000015,Harrow,utla,2020-08-18,12.3
E09000023,Lewisham,utla,2020-08-18,7.5
E10000030,Surrey,utla,2020-08-18,8.9
N09000007,Lisburn and Castlereagh,utla,2020-08-18,12.3
S12000023,Orkney Islands,utla,2020-08-18,18.0
S12000041,Angus,utla,2020-08-18,6.9
W06000001,Isle of Anglesey,utla,2020-08-18,7.1
W06000003,Conwy,utla,2020-08-18,2.6
E06000001,Hartlepool,utla,2020-08-17,8.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-17,5.8
E06000017,Rutland,utla,2020-08-17,12.5
E06000046,Isle of Wight,utla,2020-08-17,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-17,1.7
E08000010,Wigan,utla,2020-08-17,8.8
E09000006,Bromley,utla,2020-08-17,8.7
E09000015,Harrow,utla,2020-08-17,10.8
E09000023,Lewisham,utla,2020-08-17,6.9
E10000030,Surrey,utla,2020-08-17,8.5
N09000007,Lisburn and Castlereagh,utla,2020-08-17,12.3
S12000023,Orkney Islands,utla,2020-08-17,26.9
S12000041,Angus,utla,2020-08-17,4.3
W06000001,Isle of Anglesey,utla,2020-08-17,5.7
W06000003,Conwy,utla,2020-08-17,2.6
E06000001,Hartlepool,utla,2020-08-16,8.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-16,6.9
E06000017,Rutland,utla,2020-08-16,12.5
E06000046,Isle of Wight,utla,2020-08-16,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-16,2.1
E08000010,Wigan,utla,2020-08-16,9.7
E09000006,Bromley,utla,2020-08-16,8.1
E09000015,Harrow,utla,2020-08-16,9.6
E09000023,Lewisham,utla,2020-08-16,6.2
E10000030,Surrey,utla,2020-08-16,8.4
N09000007,Lisburn and Castlereagh,utla,2020-08-16,13.0
S12000023,Orkney Islands,utla,2020-08-16,31.4
S12000041,Angus,utla,2020-08-16,2.6
W06000001,Isle of Anglesey,utla,2020-08-16,5.7
W06000003,Conwy,utla,2020-08-16,3.4
E06000001,Hartlepool,utla,2020-08-15,9.6
E06000010,"Kingston upon Hull, City of",utla,2020-08-15,6.9
E06000017,Rutland,utla,2020-08-15,7.5
E06000046,Isle of Wight,utla,2020-08-15,1.4
E06000052,Cornwall and Isles of Scilly,utla,2020-08-15,2.1
E08000010,Wigan,utla,2020-08-15,9.4
E09000006,Bromley,utla,2020-08-15,7.2
E09000015,Harrow,utla,2020-08-15,9.2
E09000023,Lewisham,utla,2020-08-15,5.9
E10000030,Surrey,utla,2020-08-15,8.4
N09000007,Lisburn and Castlereagh,utla,2020-08-15,14.4
S12000023,Orkney Islands,utla,2020-08-15,31.4
S12000041,Angus,utla,2020-08-15,3.4
W06000001,Isle of Anglesey,utla,2020-08-15,5.7
W06000003,Conwy,utla,2020-08-15,3.4
E06000001,Hartlepool,utla,2020-08-14,9.6
E06000010,"Kingston upon Hull, City of",utla,2020-08-14,6.5
E06000017,Rutland,utla,2020-08-14,10.0
E06000046,Isle of Wight,utla,2020-08-14,2.8
E06000052,Cornwall and Isles of Scilly,utla,2020-08-14,2.4
E08000010,Wigan,utla,2020-08-14,10.0
E09000006,Bromley,utla,2020-08-14,6.6
E09000015,Harrow,utla,2020-08-14,7.6
E09000023,Lewisham,utla,2020-08-14,5.6
E10000030,Surrey,utla,2020-08-14,7.8
N09000007,Lisburn and Castlereagh,utla,2020-08-14,15.1
S12000023,Orkney Islands,utla,2020-08-14,31.4
S12000041,Angus,utla,2020-08-14,3.4
W06000001,Isle of Anglesey,utla,2020-08-14,5.7
W06000003,Conwy,utla,2020-08-14,3.4
E06000001,Hartlepool,utla,2020-08-13,10.7
E06000010,"Kingston upon Hull, City of",utla,2020-08-13,5.0
E06000017,Rutland,utla,2020-08-13,12.5
E06000046,Isle of Wight,utla,2020-08-13,3.5
E06000052,Cornwall and Isles of Scilly,utla,2020-08-13,2.3
E08000010,Wigan,utla,2020-08-13,9.7
E09000006,Bromley,utla,2020-08-13,7.5
E09000015,Harrow,utla,2020-08-13,9.2
E09000023,Lewisham,utla,2020-08-13,6.5
E10000030,Surrey,utla,2020-08-13,6.9
N09000007,Lisburn and Castlereagh,utla,2020-08-13,17.1
S12000023,Orkney Islands,utla,2020-08-13,26.9
S12000041,Angus,utla,2020-08-13,4.3
W06000001,Isle of Anglesey,utla,2020-08-13,1.4
W06000003,Conwy,utla,2020-08-13,5.1
E06000001,Hartlepool,utla,2020-08-12,8.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-12,4.2
E06000017,Rutland,utla,2020-08-12,12.5
E06000046,Isle of Wight,utla,2020-08-12,3.5
E06000052,Cornwall and Isles of Scilly,utla,2020-08-12,2.3
E08000010,Wigan,utla,2020-08-12,8.2
E09000006,Bromley,utla,2020-08-12,7.5
E09000015,Harrow,utla,2020-08-12,8.0
E09000023,Lewisham,utla,2020-08-12,6.9
E10000030,Surrey,utla,2020-08-12,6.4
N09000007,Lisburn and Castlereagh,utla,2020-08-12,15.1
S12000023,Orkney Islands,utla,2020-08-12,22.5
S12000041,Angus,utla,2020-08-12,6.0
W06000001,Isle of Anglesey,utla,2020-08-12,0.0
W06000003,Conwy,utla,2020-08-12,6.0
E06000001,Hartlepool,utla,2020-08-11,8.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-11,3.1
E06000017,Rutland,utla,2020-08-11,10.0
E06000046,Isle of Wight,utla,2020-08-11,3.5
E06000052,Cornwall and Isles of Scilly,utla,2020-08-11,2.4
E08000010,Wigan,utla,2020-08-11,8.8
E09000006,Bromley,utla,2020-08-11,7.8
E09000015,Harrow,utla,2020-08-11,7.2
E09000023,Lewisham,utla,2020-08-11,6.9
E10000030,Surrey,utla,2020-08-11,5.2
N09000007,Lisburn and Castlereagh,utla,2020-08-11,16.4
S12000023,Orkney Islands,utla,2020-08-11,13.5
S12000041,Angus,utla,2020-08-11,6.0
W06000001,Isle of Anglesey,utla,2020-08-11,1.4
W06000003,Conwy,utla,2020-08-11,5.1
E06000001,Hartlepool,utla,2020-08-10,6.4
E06000010,"Kingston upon Hull, City of",utla,2020-08-10,3.1
E06000017,Rutland,utla,2020-08-10,7.5
E06000046,Isle of Wight,utla,2020-08-10,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-10,2.8
E08000010,Wigan,utla,2020-08-10,9.7
E09000006,Bromley,utla,2020-08-10,6.0
E09000015,Harrow,utla,2020-08-10,8.0
E09000023,Lewisham,utla,2020-08-10,6.2
E10000030,Surrey,utla,2020-08-10,5.2
N09000007,Lisburn and Castlereagh,utla,2020-08-10,13.0
S12000023,Orkney Islands,utla,2020-08-10,4.5
S12000041,Angus,utla,2020-08-10,6.9
W06000001,Isle of Anglesey,utla,2020-08-10,1.4
W06000003,Conwy,utla,2020-08-10,4.3
E06000001,Hartlepool,utla,2020-08-09,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-09,1.2
E06000017,Rutland,utla,2020-08-09,5.0
E06000046,Isle of Wight,utla,2020-08-09,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-09,2.4
E08000010,Wigan,utla,2020-08-09,7.6
E09000006,Bromley,utla,2020-08-09,4.8
E09000015,Harrow,utla,2020-08-09,6.0
E09000023,Lewisham,utla,2020-08-09,5.9
E10000030,Surrey,utla,2020-08-09,4.3
N09000007,Lisburn and Castlereagh,utla,2020-08-09,10.3
S12000023,Orkney Islands,utla,2020-08-09,0.0
S12000041,Angus,utla,2020-08-09,5.2
W06000001,Isle of Anglesey,utla,2020-08-09,1.4
W06000003,Conwy,utla,2020-08-09,3.4
E06000001,Hartlepool,utla,2020-08-08,7.5
E06000010,"Kingston upon Hull, City of",utla,2020-08-08,1.5
E06000017,Rutland,utla,2020-08-08,5.0
E06000046,Isle of Wight,utla,2020-08-08,2.1
E06000052,Cornwall and Isles of Scilly,utla,2020-08-08,2.6
E08000010,Wigan,utla,2020-08-08,7.3
E09000006,Bromley,utla,2020-08-08,4.8
E09000015,Harrow,utla,2020-08-08,6.8
E09000023,Lewisham,utla,2020-08-08,5.6
E10000030,Surrey,utla,2020-08-08,4.0
